HHID_panel,caste,jatis,annualincome1,DSR1,loanamount1,DIR1,villageid1,sizeownland2010,head_edulevel2010,head_occupation2010,wifehusb_edulevel2010,wifehusb_occupation2010,mainocc_occupation2010,yearly_expenses1,assets_noland1,villagearea1,agri2010,nagri2010,shareagri1,sharenagri1,DAR_without1,DAR_with1,ISR1,DSR302010,DSR402010,DSR502010,cro_annualincome1,cro_assets_noland1,cro_loanamount2010,cro_DSR1,cro_DAR_without1,cro_DIR2010,cro_ISR1,cro_DAR_with2010,log_yearly_expenses1,log_annualincome1,log_assets_noland1,log_assets1,log_loanamount1,log_ISR102010,log_ISR1002010,log_ISR10002010,log_ISR100002010,log_ISR2010,log_DAR102010,log_DAR1002010,log_DAR10002010,log_DAR100002010,log_DAR2010,log_DSR102010,log_DSR1002010,log_DSR10002010,log_DSR100002010,log_DSR2010,ihs_ISR2010,ihs_ISR102010,ihs_ISR1002010,ihs_ISR10001,ihs_ISR100002010,ihs_DAR2010,ihs_DAR102010,ihs_DAR1002010,ihs_DAR10001,ihs_DAR100002010,ihs_DSR2010,ihs_DSR102010,ihs_DSR1002010,ihs_DSR10001,ihs_DSR100002010,ihs_loanamount1,ihs_annualincome1,ihs_assets_noland1,annualincome2,DSR2,loanamount2,DIR2,villageid2,yearly_expenses2,assets_noland2,villagearea2,agri2016,nagri2016,shareagri2,sharenagri2,DAR_without2,DAR_with2,ISR2,cro_annualincome2,cro_assets_noland2,cro_loanamount2016,cro_DSR2,cro_DAR_without2,cro_DIR2016,cro_ISR2,cro_DAR_with2016,log_yearly_expenses2,log_annualincome2,log_assets_noland2,log_assets2,log_loanamount2,log_ISR102016,log_ISR1002016,log_ISR10002016,log_ISR100002016,log_ISR2016,log_DAR102016,log_DAR1002016,log_DAR10002016,log_DAR100002016,log_DAR2016,log_DSR102016,log_DSR1002016,log_DSR10002016,log_DSR100002016,log_DSR2016,ihs_ISR2016,ihs_ISR102016,ihs_ISR1002016,ihs_ISR10002,ihs_ISR100002016,ihs_DAR2016,ihs_DAR102016,ihs_DAR1002016,ihs_DAR10002,ihs_DAR100002016,ihs_DSR2016,ihs_DSR102016,ihs_DSR1002016,ihs_DSR10002,ihs_DSR100002016,ihs_loanamount2,ihs_annualincome2,ihs_assets_noland2,annualincome3,DSR3,loanamount3,DIR3,villageid3,yearly_expenses3,assets_noland3,villagearea3,agri2020,nagri2020,shareagri3,sharenagri3,DAR_without3,DAR_with3,ISR3,cro_annualincome3,cro_assets_noland3,cro_loanamount2020,cro_DSR3,cro_DAR_without3,cro_DIR2020,cro_ISR3,cro_DAR_with2020,log_yearly_expenses3,log_annualincome3,log_assets_noland3,log_assets3,log_loanamount3,log_ISR102020,log_ISR1002020,log_ISR10002020,log_ISR100002020,log_ISR2020,log_DAR102020,log_DAR1002020,log_DAR10002020,log_DAR100002020,log_DAR2020,log_DSR102020,log_DSR1002020,log_DSR10002020,log_DSR100002020,log_DSR2020,ihs_ISR2020,ihs_ISR102020,ihs_ISR1002020,ihs_ISR10003,ihs_ISR100002020,ihs_DAR2020,ihs_DAR102020,ihs_DAR1002020,ihs_DAR10003,ihs_DAR100002020,ihs_DSR2020,ihs_DSR102020,ihs_DSR1002020,ihs_DSR10003,ihs_DSR100002020,ihs_loanamount3,ihs_annualincome3,ihs_assets_noland3,cat_income,cat_assets,path_30,path_40,path_50,dummyownland2010
SEM28,Middle,Muslims,49,.98821086,115,2.3469388,SEM,,Primary completed,Non-agri regular non-qualified workers,High school (8th-10th),No occupation,Non-agri regular non-qualified workers,61.200001,612.5,Ur,0,49,0,1,.18775511,.18775511,.17704256,1,1,1,36.593056,84.924965,48.62944,.99605477,.57261658,1.3289254,.56151223,.57261658,11.021902,10.799576,13.325304,6.4175491,11.652687,.57121992,2.873805,5.1763902,7.4789753,-1.7313651,.62996829,2.9325533,5.2351384,7.5377235,-1.6726168,2.2907259,4.5933108,6.895896,9.1984816,-.011859186,.17613049,1.3359873,3.5677488,5.8695455,8.172122,.18666913,1.3874942,3.6264091,5.9282928,8.2308712,.87301278,2.9864233,5.2864838,7.5890436,9.8916283,12.345835,11.492723,14.018452,224.62025,.043619532,37.400002,.16650325,SEM,80.506325,380.50635,Ur,18.037975,206.58228,.08030431,.91969568,.098290078,.098290078,.011357213,60.787781,72.463722,33.441868,.35201433,.46149808,.55014127,.22477978,.46149808,11.296091,12.322166,12.849258,5.941503,10.529426,-2.175317,.12726797,2.429853,4.7324381,-4.4779024,-.017247081,2.2853379,4.587923,6.8905082,-2.3198321,-.82966518,1.4729199,3.7755051,6.0780902,-3.1322503,.011356969,.11332939,.97416359,3.1249328,5.4256048,.098132499,.86923081,2.9810629,5.281096,7.5836554,.043605711,.42342854,2.1789548,4.4687834,6.7712388,11.222573,13.015314,13.542405,116.25,0,50.200001,.43182796,SEM,50,512.17395,Ur,43.47826,72.771736,.37400657,.62599349,.09801358,.012842444,0,48.805,80.009056,36.88937,0,.46106493,.75585228,0,.23417969,10.819778,11.663498,13.14642,8.2710142,10.823771,,,,,,-.020064147,2.282521,4.5851059,6.887691,-2.3226492,,,,,,0,0,0,0,0,.097857326,.86725748,2.9782605,5.2782793,7.5808387,0,0,0,0,0,11.516917,12.356646,13.839567,T1 in.,T3 as.,Lasting exit,Lasting exit,Lasting exit,0
SEM29,Middle,Kulalar,95,.27250138,78,.82105261,SEM,,High school (8th-10th),Non-agri self-employed,High school (8th-10th),No occupation,Non-agri self-employed,42.599998,220,Ur,0,95,0,1,.35454544,.35454544,.10678043,0,0,0,45.629025,60.368107,42.726585,.6483202,.70776755,.93639052,.47442099,.70776755,10.65961,11.461632,12.301383,5.3936276,11.264464,.065604515,2.3681896,4.6707749,6.9733596,-2.2369807,1.2656664,3.5682514,5.8708367,8.1734219,-1.0369188,1.0024735,3.3050585,5.6076436,7.9102287,-1.3001117,.10657854,.9285152,3.0635221,5.3639436,7.6665072,.34750876,1.9781334,4.2615976,6.5639858,8.8665686,.2692368,1.7277043,3.9985423,6.3007941,8.6033764,11.957611,12.154779,12.99453,45.569622,.14025635,85.099998,1.8674722,SEM,59.493671,227.53165,Ur,0,45.569622,0,1,.3740139,.3740139,.14025635,35.718384,61.049286,43.985531,.51956612,.72049212,1.2314535,.51956612,.72049212,10.993626,10.726996,12.335045,5.4272895,11.351583,.3383016,2.6408868,4.9434719,7.246057,-1.9642835,1.3191228,3.6217079,5.924293,8.2268782,-.98346233,.3383016,2.6408868,4.9434719,7.246057,-1.9642835,.13980052,1.1394712,3.3353024,5.6366315,7.9392042,.36580116,2.0296807,4.3150339,6.6174421,8.9200249,.13980052,1.1394712,3.3353024,5.6366315,7.9392042,12.044729,11.420144,13.028192,164.85326,3.568891,592.29999,3.5928922,SEM,62.93478,281.19568,Ur,0,164.85326,0,1,2.1063623,2.1063623,.98701477,54.831799,65.51432,83.980911,1.5281914,1.2818711,1.5316095,.99565274,1.2818711,11.049854,12.012811,12.546806,5.639051,13.291768,2.2895148,4.5921001,6.8946848,9.1972704,-.013070274,3.0475476,5.3501325,7.6527176,9.9553032,.74496245,3.5748401,5.8774252,8.1800098,10.482595,1.2722549,.87216175,2.9852183,5.2852726,7.5878325,9.8904171,1.4902148,3.7412577,6.0432854,8.3458652,10.64845,1.9844761,4.2681832,6.5705743,8.8731575,11.175742,13.984916,12.705958,13.239953,T3 in.,T2 as.,New over-indebted,New over-indebted,New over-indebted,0
SEM30,Dalits,SC,89,.080175407,73,.8202247,SEM,2,Primary completed,Non-agri self-employed,Primary completed,Agri casual workers,Non-agri self-employed,76.400002,398,Colony,29,60,.32584271,.67415732,.1834171,.028098535,.080175407,0,0,0,44.647449,73.557625,41.793392,.43120164,.56817216,.93607563,.43120164,.30401468,11.243738,11.396392,12.894207,7.8624973,11.198215,-.22095338,2.0816317,4.3842168,6.6868019,-2.5235384,.6065926,2.9091775,5.2117629,7.514348,-1.6959925,-.22095338,2.0816317,4.3842168,6.6868019,-2.5235384,.080089755,.73403734,2.7786455,5.0774031,7.3799496,.18240395,1.3669162,3.6030672,5.9049172,8.2074947,.080089755,.73403734,2.7786455,5.0774031,7.3799496,11.891362,12.089539,13.587355,203.48102,.51675981,294.29999,1.4463265,SEM,46.772152,1126.3923,Colony,51.582279,151.89873,.25349921,.74650079,.26127663,.26127663,.13792568,58.817692,104.04708,66.516609,.8024714,.63929337,1.1308945,.51667213,.63929337,10.753043,12.223328,13.93453,7.0267754,12.592355,.32154483,2.62413,4.9267149,7.2293,-1.9810402,.96040952,3.2629945,5.5655799,7.868165,-1.3421755,1.642408,3.944993,6.2475781,8.5501633,-.66017711,.13749208,1.1258659,3.3185887,5.6198754,7.9224472,.25839171,1.6883162,3.9565079,6.2587304,8.5613117,.4961518,2.3447883,4.6382337,6.9407263,9.2433109,13.285502,12.916475,14.627678,57.391304,.46392518,63.5,1.1064394,SEM,72.282608,705.43475,Colony,36.739128,20.652174,.6401515,.3598485,.090015411,.090015411,.0094696973,38.572876,89.019592,39.895561,.77413374,.44816604,1.0342906,.21156575,.44816604,11.188339,10.957648,13.46657,6.558814,11.058795,-2.3570733,-.054488134,2.2480969,4.5506821,-4.6596584,-.10518929,2.1973958,4.4999809,6.8025661,-2.4077744,1.5345531,3.8371382,6.1397233,8.4423084,-.76803195,.0094695557,.094556004,.84337407,2.9440203,5.2438569,.089894287,.80898148,2.8936141,5.1931591,7.4957137,.44871509,2.2391186,4.5304017,6.8328714,9.1354551,11.751943,11.650795,14.159717,T3 in.,T3 as.,Lasting entrance,Lasting entrance,Temporary entrance,1
SEM31,Dalits,SC,42,.2267857,103,2.4523809,SEM,2,Post graduate (15th and more),No occupation,Below primary,No occupation,Agri self-employed,33.599998,499,Colony,24,18,.5714286,.42857143,.20641284,.038162284,.2267857,0,0,0,34.760265,79.317101,46.875481,.60982502,.59098834,1.3485363,.60982502,.33667547,10.422281,10.645425,13.120361,7.9006367,11.542484,.81883538,3.1214204,5.4240055,7.7265906,-1.4837497,.72470808,3.0272932,5.3298783,7.6324635,-1.577877,.81883538,3.1214204,5.4240055,7.7265906,-1.4837497,.22488537,1.5573865,3.8150532,6.1171575,8.4197378,.2049745,1.4719522,3.7210264,6.0230312,8.3256102,.22488537,1.5573865,3.8150532,6.1171575,8.4197378,12.235631,11.338573,13.813509,165.31647,.057427254,69.599998,.42101067,SEM,63.164558,570.44305,Colony,0,165.31647,0,.99999994,.12201042,.12201042,.057427254,54.88311,82.934921,41.134201,.3858093,.49598169,.74948746,.3858093,.49598169,11.053498,12.015617,13.254169,6.3464131,11.150519,-.55465126,1.7479339,4.050519,6.3531041,-2.8572364,.19893628,2.5015213,4.8041062,7.1066914,-2.1036489,-.55465126,1.7479339,4.050519,6.3531041,-2.8572364,.057395734,.54663897,2.4485769,4.743742,7.0462518,.12170972,1.0287802,3.1963437,5.4972706,7.799839,.057395734,.54663897,2.4485769,4.743742,7.0462518,11.843667,12.708764,13.947316,21.847826,1.6512115,86.400002,3.954627,SEM,47.282608,499.18478,Colony,0,21.847826,0,1,.1730822,.1730822,.65078443,27.955639,79.326897,44.208378,1.1819549,.55729371,1.5813761,.8665874,.55729371,10.763898,9.9918566,13.120731,6.2129765,11.366743,1.8730083,4.1755934,6.4781785,8.7807636,-.42957681,.5485965,2.8511815,5.1537666,7.4563518,-1.7539886,2.8040943,5.1066794,7.4092646,9.7118492,.50150925,.61188191,2.5720067,4.8687997,7.1713262,9.4739103,.17222947,1.3163434,3.5451622,5.8469219,8.1494989,1.2758168,3.4981573,5.7998357,8.1024122,10.404997,12.05989,10.685004,13.813879,T1 in.,T3 as.,New over-indebted,New over-indebted,New over-indebted,1
SEM32,Middle,Kulalar,111,.12972973,21.5,.1936937,SEM,,Below primary,Non-agri self-employed,High school (8th-10th),No occupation,Non-agri regular qualified workers,59,229.5,Ur,0,111,0,1,.093681917,.093681917,.023423422,0,0,0,48.058956,61.224827,27.806488,.50622839,.45417014,.57859123,.28612125,.45417014,10.985292,11.617286,12.343658,5.4359031,9.9758081,-1.4514338,.85115135,3.1537364,5.4563217,-3.7540188,-.065264978,2.2373202,4.5399051,6.8424902,-2.3678501,.26028314,2.5628681,4.8654532,7.1680384,-2.0423019,.02342128,.23214352,1.587032,3.8473389,6.1494732,.093545422,.83598512,2.9333038,5.2330809,7.5356379,.12936857,1.0768021,3.2574975,5.5586152,7.8611856,10.668956,12.310432,13.036805,80.506325,.047585573,177.10001,2.1998272,SEM,51.265823,472.46835,Ur,0,80.506325,0,1,.37483993,.37483993,.047585573,43.179405,77.885674,56.157295,.36237517,.72102219,1.3005574,.36237517,.72102219,10.84478,11.296091,13.065726,6.1579709,12.08447,-.74264055,1.5599445,3.8625295,6.1651149,-3.0452256,1.3213289,3.623914,5.9264989,8.229084,-.98125619,-.74264055,1.5599445,3.8625295,6.1651149,-3.0452256,.047567632,.45951295,2.2639537,4.5557871,6.858263,.36657473,2.0318122,4.3172393,6.619648,8.9222317,.047567632,.45951295,2.2639537,4.5557871,6.858263,12.777617,11.989238,13.758873,29.891304,.020674028,9.3000002,.31112728,SEM,57.608696,191.90218,Ur,0,29.891304,0,1,.048462197,.048462197,0,31.034752,57.680183,21.029438,.27445745,.36458689,.67760932,0,.36458689,10.961429,10.305323,12.164741,5.2569857,9.1377697,,,,,,-.72438616,1.5781989,3.880784,6.1833692,-3.0269713,-1.576292,.72629315,3.0288782,5.3314633,-3.8788772,0,0,0,0,0,.048443247,.46741518,2.2818248,4.5740376,6.8765173,.020672554,.20529516,1.4733789,3.7226098,6.0246162,9.8309164,10.99847,12.857888,T3 in.,T2 as.,Never,Never,Never,0
SEM34,Dalits,SC,73,.18282193,92,1.2602739,SEM,2,Below primary,Agri self-employed,Below primary,Agri casual workers,Non-agri self-employed,29.6,573,Colony,29,44,.39726028,.60273975,.16055848,.033177063,.15542465,0,0,0,41.793392,83.058655,45.143574,.56755692,.54351443,1.0801606,.53765863,.32132608,10.295529,11.198215,13.258641,7.9276853,11.429543,.4409909,2.743576,5.0461612,7.3487463,-1.8615942,.473488,2.776073,5.0786581,7.3812432,-1.829097,.60334241,2.9059274,5.2085128,7.5110979,-1.6992427,.1548056,1.2244819,3.4377565,5.7393184,8.041893,.15987653,1.2519395,3.4701886,5.7718153,8.0743904,.18181852,1.3640637,3.5998218,5.9016671,8.2042446,12.122691,11.891362,13.951788,150.18988,.23816513,82.300003,.54797304,SEM,36.075951,2.2151899,Colony,0,150.18988,0,1,37.152573,37.152573,.058318004,53.155338,13.035779,43.49773,.61985874,3.3367958,.81831354,.38779381,3.3367958,10.493382,11.919656,7.7030935,.79533815,11.318127,-.53925925,1.7633258,4.0659108,6.3684959,-2.8418443,5.9176183,8.2202034,10.522788,12.825374,3.6150329,.86779404,3.1703792,5.4729643,7.7755494,-1.4347911,.058284998,.55434853,2.4637439,4.7591314,7.0616441,4.3083611,6.6107669,8.9133501,11.215936,13.51852,.23596917,1.6023576,3.8639667,6.1661158,8.4686966,12.011273,12.612803,8.3962402,27.174456,.4747023,64.199997,2.3625128,SEM,21.413042,89.728264,Colony,0,27.174456,0,1,.71549356,.71549356,.38972145,30.064474,44.768902,40.041622,.78008235,.89440709,1.3318584,.73044038,.89440709,9.971755,10.210032,11.404541,4.4967856,11.069758,1.360262,3.6628473,5.9654322,8.2680178,-.94232303,1.9678024,4.2703876,6.5729728,8.8755579,-.33478269,1.5575176,3.8601029,6.1626878,8.4652729,-.74506742,.3804751,2.0694771,4.3561587,6.6585813,8.9611645,.66531318,2.6657977,4.9635835,7.2661204,9.5687046,.45847118,2.261579,4.5533609,6.8558364,9.1584206,11.762906,10.90318,12.097689,T2 in.,T3 as.,New over-indebted,New over-indebted,Never,1
SEM35,Middle,Muslims,72,.4861111,95,1.3194444,SEM,,High school (8th-10th),Non-agri casual workers,High school (8th-10th),No occupation,Non-agri casual workers,76.599998,75,Ur,0,72,0,1,1.2666667,1.2666667,.4861111,1,1,0,41.601677,42.171635,45.629025,.7862823,1.0819838,1.0968074,.7862823,1.0819838,11.246352,11.184422,11.225244,4.3174882,11.461632,1.581267,3.883852,6.1864371,8.4890223,-.72131807,2.5389738,4.8415589,7.1441441,9.4467287,.23638877,1.581267,3.883852,6.1864371,8.4890223,-.72131807,.46875483,2.2848299,4.577105,6.8795853,9.1821699,1.0579624,3.2336755,5.5347219,7.8372912,10.139876,.46875483,2.2848299,4.577105,6.8795853,9.1821699,12.154779,11.877568,11.91839,88.101265,.38871449,89.800003,1.0192816,SEM,76.835442,430.37976,Ur,0,88.101265,0,1,.20865293,.20865293,.13068318,44.496658,75.500633,44.780827,.72981071,.59311855,1.0063863,.50746554,.59311855,11.249421,11.386242,12.972424,6.0646682,11.40534,.26760575,2.5701909,4.872776,7.1753612,-2.0349793,.73550206,3.0380871,5.340672,7.6432571,-1.567083,1.357675,3.66026,5.9628448,8.2654305,-.94491017,.13031404,1.0826097,3.2647986,5.5659375,7.8685083,.20716785,1.4816761,3.7318082,6.0338249,8.3364048,.37953672,2.0669715,4.3535724,6.6559939,8.9585772,12.098488,12.07939,13.66557,47.826088,1.5477878,190.89999,3.9915452,SEM,71.195648,428.75,Ur,0,47.826088,0,1,.4452478,.24843055,.45640513,36.29847,75.405212,57.579601,1.1567436,.76360238,1.5862818,.7699281,.62863952,11.173187,10.775327,12.968629,6.6443415,12.159505,1.5182106,3.8207958,6.1233807,8.4259663,-.78437442,1.4934608,3.7960458,6.0986309,8.4012165,-.80912429,2.7394118,5.041997,7.3445821,9.6471672,.43682668,.44188362,2.2231491,4.5140629,6.8165293,9.119113,.43171218,2.1989865,4.4893193,6.7917795,9.0943632,1.2209821,3.4336009,5.7351546,8.0377293,10.340314,12.852653,11.468473,13.661777,T2 in.,T1 as.,Always,Temporary exit,New over-indebted,0
SEM36,Dalits,SC,180,.40360478,740,4.1111112,SEM,.5,High school (8th-10th),Non-agri self-employed,High school (8th-10th),No occupation,Non-agri self-employed,152.8,1051,Colony,80,100,.44444445,.55555558,.70409131,.46221116,.40360478,1,1,0,56.462162,101.67189,90.450417,.73901302,.8896305,1.6019652,.73901302,.77317917,11.936885,12.100712,13.865252,7.3783836,13.514405,1.3952659,3.6978509,6.0004363,8.3030214,-.90731913,1.9517379,4.254323,6.5569081,8.8594933,-.35084721,1.3952659,3.6978509,6.0004363,8.3030214,-.90731913,.39338019,2.1034186,4.3911514,6.6935849,8.9961681,.6560151,2.6498902,4.9475207,7.2500558,9.55264,.39338019,2.1034186,4.3911514,6.6935849,8.9961681,14.207553,12.793859,14.5584,184.93672,0,9.5,.051368922,SEM,24.556963,488.6076,Colony,5.6962028,179.24051,.030800819,.96919912,.019443005,.014001865,0,56.973694,78.762604,21.179117,0,.26889813,.37173504,0,.24102493,10.10875,12.127769,13.099315,6.5198565,9.1590471,,,,,,-1.6376828,.66490227,2.9674873,5.2700725,-3.9402678,,,,,,0,0,0,0,0,.01944178,.19322543,1.4184448,3.6612952,5.9632263,0,0,0,0,0,9.8521938,12.820916,13.792462,28.478262,.70806044,179.7,6.3100758,SEM,59.239128,236.52174,Colony,7.8260865,20.652174,.27480915,.72519082,.75976098,.75976098,.045527115,30.537806,61.842972,56.430775,.89129907,.91248482,1.8478988,.35707274,.91248482,10.989338,10.256896,12.373796,5.4660401,12.099044,-.78686208,1.515723,3.8183081,6.120893,-3.0894473,2.0278337,4.3304186,6.6330037,8.9355888,-.27475139,1.9573593,4.2599444,6.5625296,8.8651142,-.34522581,.045511402,.44085181,2.2207191,4.5115757,6.8140416,.70093769,2.7252839,5.0236092,7.3261514,9.6287365,.65925741,2.6554561,4.9531412,7.2556772,9.5582619,12.792192,10.950044,13.066942,T3 in.,T3 as.,Temporary exit,Temporary exit,New over-indebted,1
SEM37,Upper,Rediyar,660,.20204188,340,.5151515,SEM,3,Primary completed,No occupation,Below primary,No occupation,Non-agri regular qualified workers,112,322.5,Ur,0,660,0,1,1.0542636,.093857832,.062319182,0,0,0,87.06588,68.576698,69.795319,.58678699,1.0177702,.80163807,.39646718,.45445424,11.626254,13.399995,12.683859,8.1949196,12.736701,-.4729009,1.8296843,4.1322694,6.4348545,-2.775486,2.3554275,4.6580129,6.9605975,9.2631826,.052842505,.70330489,3.0058899,5.308475,7.6110601,-1.5992802,.062278915,.58860976,2.5292072,4.8254809,7.1280022,.91922802,3.0508165,5.3511825,7.6537452,9.9563303,.20069194,1.4527299,3.6996489,6.0016284,8.3042078,13.429848,14.093143,13.377006,37.974682,0,316.5,8.3345003,SEM,67.088608,457.59494,Ur,37.974682,0,1,0,.69165975,.37798184,0,33.612286,77.059654,68.14875,0,.88436353,2.0274954,0,.7230311,11.11377,10.544675,13.03374,6.7302322,12.665078,,,,,,1.933924,4.2365093,6.539094,8.8416796,-.36866114,,,,,,0,0,0,0,0,.64582056,2.6322565,4.9297085,7.2322416,9.5348263,0,0,0,0,0,13.358226,11.237823,13.726887,67.934784,.91153437,167.60001,2.467072,SEM,62.608696,270,Ur,54.347828,13.586957,.80000001,.2,.62074077,.072615623,.13904762,40.803497,64.633041,55.134655,.96959645,.85304135,1.3512237,.51806933,.41719911,11.04466,11.126304,12.506177,7.7441554,12.029335,.32964629,2.6322315,4.9348164,7.2374015,-1.9729388,1.8257434,4.1283283,6.4309134,8.7334986,-.47684172,2.2099593,4.5125442,6.8151293,9.1177139,-.092625983,.13860342,1.132434,3.3266692,5.6279764,7.9305487,.58652842,2.5253165,4.8215404,7.1240616,9.4266462,.81741583,2.9061017,5.2057214,7.5082769,9.8108616,12.722483,11.81945,13.199325,T3 in.,T3 as.,New over-indebted,New over-indebted,New over-indebted,1
SEM39,Dalits,SC,34,.15294117,64,1.8823529,SEM,2,High school (8th-10th),Agri self-employed,High school (8th-10th),Agri casual workers,Agri self-employed,30.799999,154,Colony,34,0,1,0,.41558442,.027187765,.1235294,0,0,0,32.396118,53.601086,40,.53477955,.74625355,1.2347158,.49803147,.30069381,10.33527,10.434115,11.944708,7.7638712,11.066638,.21130908,2.5138941,4.8164792,7.1190643,-2.0912762,1.4245156,3.7271006,6.029686,8.3322706,-.87806952,.42488313,2.7274683,5.0300531,7.3326383,-1.877702,.12321737,1.0383732,3.2086756,5.5096426,7.8122115,.40446591,2.1318333,4.4203925,6.7228346,9.0254183,.15235111,1.2109679,3.4216826,5.7232113,8.0257854,11.759786,11.127263,12.637856,26.455696,1.3309131,94.900002,3.5871291,SEM,55.316456,156.07596,Colony,25.316456,1.1392405,.95693779,.043062203,.60803729,.60803729,.45878452,29.797035,53.840862,45.61301,1.0999761,.84718204,1.5307902,.77126378,.84718204,10.920826,10.183227,11.958098,5.050343,11.460579,1.5234104,3.8259954,6.1285806,8.4311657,-.77917463,1.805066,4.1076512,6.4102364,8.712821,-.49751908,2.5884504,4.8910356,7.1936207,9.4962053,.28586522,.44404724,2.2282288,4.5192614,6.8217292,9.1243134,.57570457,2.5049076,4.8008661,7.103384,9.4059687,1.0971593,3.283006,5.5841966,7.8867679,10.189353,12.153727,10.876374,12.651245,15.652173,1.8766015,181.60001,11.602222,SEM,44.239128,562.22827,Colony,15.652173,0,1,0,.32300049,.32300049,1.7766118,25.014484,82.534889,56.628963,1.233457,.68612152,2.2638469,1.2111489,.68612152,10.697365,9.6583652,13.239663,6.3319077,12.109562,2.8772931,5.1798782,7.4824634,9.7850485,.57470804,1.1724836,3.4750688,5.7776537,8.0802393,-1.1301014,2.9320474,5.2346325,7.5372176,9.8398027,.62946242,1.3390257,3.5712314,5.8730335,8.1756105,10.478195,.31763247,1.8887752,4.1684556,6.4708033,8.773386,1.3870478,3.6259038,5.9277868,8.2303648,10.532949,12.802709,10.351512,13.932811,T1 in.,T1 as.,Lasting entrance,Lasting entrance,Lasting entrance,1
SEM40,Middle,Muslims,33,.15636364,27,.81818181,SEM,2,Primary completed,Agri self-employed,Below primary,Agri casual workers,Agri casual workers,33.400002,93,Ur,33,0,1,0,.29032257,.011774968,.06545455,0,0,0,32.075344,45.306549,30,.5387392,.66215593,.93529785,.40300763,.22750272,10.416311,10.404263,11.440354,7.7376161,10.203592,-.42381421,1.8787709,4.181356,6.4839411,-2.7263992,1.0658224,3.3684075,5.6709929,7.973578,-1.2367626,.44701406,2.7495992,5.0521841,7.3547692,-1.855571,.065407902,.61503148,2.577703,4.8745618,7.1770887,.2863915,1.7873912,4.061851,6.3641429,8.6667252,.15573338,1.2295517,3.4437673,5.7453418,8.0479164,10.896739,11.09741,12.133502,11.392406,2.4338477,79.099998,6.943222,SEM,23.101265,406.58231,Ur,11.392406,0,1,0,.19454855,.022963768,.92909086,22.501173,74.082588,42.926502,1.3451307,.57944113,1.9077451,.97578186,.2842373,10.047643,9.3407021,12.915542,8.1445503,11.278468,2.2290363,4.5316215,6.8342066,9.1367912,-.073548742,.66551155,2.9680967,5.2706819,7.573267,-1.6370735,3.1920586,5.4946437,7.7972288,10.099813,.88947338,.83033419,2.9250672,5.2247977,7.5273542,9.8299389,.19334175,1.4189866,3.6619036,5.9638357,8.2664137,1.6223786,3.8856275,6.1877952,8.4903755,10.792961,11.971616,10.03385,13.608689,76.08696,.0049999999,4.1999998,.055199996,SEM,17.5,283.91306,Ur,76.08696,0,1,0,.014793261,.00090678676,0,42.374386,65.724678,16.134287,.17099759,.24548294,.38075563,0,.096791022,9.7699566,11.239633,12.556423,8.4406881,8.3428402,,,,,,-1.9109985,.39158666,2.6941717,4.9967566,-4.2135835,-2.9957323,-.69314718,1.6094379,3.9120231,-5.2983174,0,0,0,0,0,.014792722,.14739829,1.1832404,3.3884592,5.6899152,.0049999789,.049979188,.48121181,2.3124382,4.6052704,9.0359869,11.932779,13.249571,T1 in.,T1 as.,Temporary entrance,Temporary entrance,Temporary entrance,1
SEM41,Middle,Kulalar,57,.18614578,35,.61403507,SEM,,Below primary,Non-agri casual workers,Below primary,Non-agri casual workers,Non-agri casual workers,30,114,Ur,0,57,0,1,.30701753,.30701753,0,0,0,0,38.485012,48.488075,32.710663,.57097584,.67461252,.84995848,0,.67461252,10.308952,10.950807,11.643953,4.7361984,10.463103,,,,,,1.1217347,3.4243197,5.7269049,8.0294895,-1.1808504,.62135994,2.923945,5.2265301,7.5291152,-1.6812252,0,0,0,0,0,.3023881,1.8404074,4.117732,6.4200549,8.7226372,.1850872,1.3799036,3.6178129,5.9196844,8.2222624,11.156251,11.643953,12.337101,45.379745,.052301254,107.6,2.3711019,SEM,56.455696,439.55698,Ur,0,45.379745,0,1,.24479192,.24479192,.052301254,35.668705,76.033516,47.563168,.37397051,.62555528,1.3334705,.37397051,.62555528,10.941212,10.722821,12.993523,6.0857673,11.586176,-.64814991,1.6544353,3.9570203,6.2596054,-2.9507349,.8952384,3.1978235,5.5004086,7.8029938,-1.4073467,-.64814991,1.6544353,3.9570203,6.2596054,-2.9507349,.052277438,.50169957,2.3565991,4.650259,6.9527535,.24241081,1.6277133,3.8913877,6.1935601,8.4961405,.052277438,.50169957,2.3565991,4.650259,6.9527535,12.279324,11.415968,13.686669,19.347826,.50561798,111.4,5.7577529,SEM,89.13044,355.43478,Ur,17.608696,1.7391305,.91011238,.089887641,.31341895,.31341895,.50561798,26.845865,70.835884,48.116615,.79666209,.67926896,1.7923287,.79666209,.67926896,11.397856,9.8703356,12.781097,5.8733416,11.620883,1.6206113,3.9231963,6.2257814,8.5283661,-.68197387,1.1423707,3.4449558,5.747541,8.0501261,-1.1602144,1.6206113,3.9231963,6.2257814,8.5283661,-.68197387,.48623103,2.3233972,4.6164412,6.9189296,9.2215137,.30850208,1.8600479,4.1383572,6.4406905,8.7432728,.48623103,2.3233972,4.6164412,6.9189296,9.2215137,12.31403,10.563482,13.474244,T2 in.,T1 as.,New over-indebted,New over-indebted,New over-indebted,0
